gene_symbol,mean_control,mean_influenza,log2_fold_change,p_value,fdr,status,probe_clean,mapped_gene_symbol,gene_description
"""ILMN_1783415""",6.691116301216082,6.7311529192844315,0.0400366180683491,0.6987302766834556,0.9495908156714468,Not Significant,ILMN_1783415,ILMN_1783415,Sonda Illumina
"""ILMN_1783418""",6.743836222113581,6.71021752285524,-0.0336186992583407,0.3658419633696345,0.8444057920502621,Not Significant,ILMN_1783418,ILMN_1783418,Sonda Illumina
"""ILMN_1783424""",10.021512981970158,10.05512544883287,0.0336124668627118,0.7957913263712233,0.969479420479404,Not Significant,ILMN_1783424,ILMN_1783424,Sonda Illumina
"""ILMN_1783425""",6.779098568550774,6.789642543904607,0.0105439753538334,0.7815342163319544,0.9662690246915508,Not Significant,ILMN_1783425,ILMN_1783425,Sonda Illumina
"""ILMN_1783427""",6.980485109574289,6.950615655442485,-0.0298694541318038,0.7952017477167308,0.9691970649103238,Not Significant,ILMN_1783427,ILMN_1783427,Sonda Illumina
"""ILMN_1783443""",6.919498136576149,6.835206957560087,-0.0842911790160627,0.2664302744555781,0.7970767004908622,Not Significant,ILMN_1783443,ILMN_1783443,Sonda Illumina
"""ILMN_1783444""",6.644713316723338,6.6168639466387775,-0.0278493700845601,0.6793770664461412,0.9451114902339705,Not Significant,ILMN_1783444,ILMN_1783444,Sonda Illumina
"""ILMN_1783448""",9.496694357633295,9.209786418247011,-0.2869079393862854,0.3437233596128346,0.835881988851241,Not Significant,ILMN_1783448,ILMN_1783448,Sonda Illumina
"""ILMN_1783469""",8.362596356087504,8.189711275061466,-0.1728850810260382,0.458512513034201,0.8834393578701721,Not Significant,ILMN_1783469,ILMN_1783469,Sonda Illumina
"""ILMN_1783471""",6.663176546574348,6.7394694264845345,0.076292879910186,0.2226587407362909,0.7679714103787446,Not Significant,ILMN_1783471,ILMN_1783471,Sonda Illumina
"""ILMN_1783497""",6.666563322799772,6.682500691655735,0.0159373688559627,0.819875223284883,0.9740472015280012,Not Significant,ILMN_1783497,ILMN_1783497,Sonda Illumina
"""ILMN_1783500""",6.705114208396783,6.682870650500375,-0.0222435578964086,0.7849774310123083,0.966828281517072,Not Significant,ILMN_1783500,ILMN_1783500,Sonda Illumina
"""ILMN_1783535""",6.618520734757806,6.708373243330824,0.0898525085730179,0.1485790381536477,0.7007782980632674,Not Significant,ILMN_1783535,ILMN_1783535,Sonda Illumina
"""ILMN_1783546""",8.520791729363914,8.283651114453663,-0.2371406149102508,0.0472842341302324,0.5100850664954213,Not Significant,ILMN_1783546,ILMN_1783546,Sonda Illumina
"""ILMN_1783547""",6.736375726414525,6.73217283220545,-0.004202894209075,0.9625267985913492,0.9960234076235094,Not Significant,ILMN_1783547,ILMN_1783547,Sonda Illumina
"""ILMN_1783556""",6.604569769941652,6.592072729972166,-0.0124970399694861,0.8371003123852336,0.9771319294827702,Not Significant,ILMN_1783556,ILMN_1783556,Sonda Illumina
"""ILMN_1783563""",7.291073879938759,7.359666768603129,0.0685928886643703,0.6783070153296523,0.9448013656384164,Not Significant,ILMN_1783563,ILMN_1783563,Sonda Illumina
"""ILMN_1783566""",6.500767909242995,6.461423886414458,-0.0393440228285371,0.5650694032361643,0.9149426377707932,Not Significant,ILMN_1783566,ILMN_1783566,Sonda Illumina
"""ILMN_1783583""",6.824089552934294,6.744054657656338,-0.0800348952779561,0.1275112302089357,0.6744576600638208,Not Significant,ILMN_1783583,ILMN_1783583,Sonda Illumina
"""ILMN_1783593""",6.595620997451758,6.464861680763988,-0.1307593166877696,0.0767464101369501,0.5909359265708425,Not Significant,ILMN_1783593,ILMN_1783593,Sonda Illumina
"""ILMN_1783598""",7.442851524512411,7.654853630947005,0.2120021064345945,0.3408571771804433,0.8347411106637561,Not Significant,ILMN_1783598,ILMN_1783598,Sonda Illumina
"""ILMN_1783606""",7.534857516503754,7.524066731573898,-0.0107907849298563,0.9121606333006884,0.9892924269401496,Not Significant,ILMN_1783606,ILMN_1783606,Sonda Illumina
"""ILMN_1783610""",7.080300242544394,7.058770621529289,-0.0215296210151043,0.8621243650390786,0.9811288862331318,Not Significant,ILMN_1783610,ILMN_1783610,Sonda Illumina
"""ILMN_1783621""",7.402654905557584,8.363539909312395,0.9608850037548108,0.0321214303836204,0.4515865967339558,Not Significant,ILMN_1783621,ILMN_1783621,Sonda Illumina
"""ILMN_1783627""",6.885023060400956,6.954434089018958,0.0694110286180027,0.3849755423716769,0.8541939296711204,Not Significant,ILMN_1783627,ILMN_1783627,Sonda Illumina
"""ILMN_1783629""",6.681695207557259,6.666169554171705,-0.0155256533855538,0.853856188184319,0.979718503632858,Not Significant,ILMN_1783629,ILMN_1783629,Sonda Illumina
"""ILMN_1783636""",10.302317001297483,10.363806104083316,0.0614891027858313,0.808178291692896,0.9719188671794038,Not Significant,ILMN_1783636,ILMN_1783636,Sonda Illumina
"""ILMN_1783643""",6.637157407242791,6.546871936778203,-0.0902854704645879,0.220090779256412,0.7654991972294213,Not Significant,ILMN_1783643,ILMN_1783643,Sonda Illumina
"""ILMN_1783645""",6.788832879928377,6.713280829267481,-0.0755520506608959,0.2380607942851655,0.7787225153327797,Not Significant,ILMN_1783645,ILMN_1783645,Sonda Illumina
"""ILMN_1783656""",6.683907940234266,6.710961378654716,0.0270534384204497,0.8567544438331154,0.9799282840805515,Not Significant,ILMN_1783656,ILMN_1783656,Sonda Illumina
"""ILMN_1783671""",6.402842879461124,6.3954142628759065,-0.0074286165852175,0.8889800820881831,0.9858325788156486,Not Significant,ILMN_1783671,ILMN_1783671,Sonda Illumina
"""ILMN_1783672""",6.651214763848868,6.748387729870731,0.0971729660218629,0.0469353623186955,0.5090598854648156,Not Significant,ILMN_1783672,ILMN_1783672,Sonda Illumina
"""ILMN_1783673""",7.005558846256619,6.980317459887668,-0.0252413863689513,0.8119138607060324,0.9725913753367093,Not Significant,ILMN_1783673,ILMN_1783673,Sonda Illumina
"""ILMN_1783675""",7.779182537936603,7.744468442908969,-0.0347140950276338,0.7801077475157656,0.9658964853189116,Not Significant,ILMN_1783675,ILMN_1783675,Sonda Illumina
"""ILMN_1783676""",6.914432118793303,6.935103220172462,0.0206711013791593,0.8579197671610732,0.9802169082539768,Not Significant,ILMN_1783676,ILMN_1783676,Sonda Illumina
"""ILMN_1783681""",9.334365759856354,8.735616060112498,-0.5987496997438555,0.0157610894193098,0.3587988071097921,Not Significant,ILMN_1783681,ILMN_1783681,Sonda Illumina
"""ILMN_1783682""",6.81565169739668,6.854546785162077,0.0388950877653968,0.4108222603518828,0.8658146708855177,Not Significant,ILMN_1783682,ILMN_1783682,Sonda Illumina
"""ILMN_1783684""",8.917604278895249,8.854755192786579,-0.0628490861086703,0.8370636935369712,0.9771319294827702,Not Significant,ILMN_1783684,ILMN_1783684,Sonda Illumina
"""ILMN_1783690""",6.6950740642642685,6.661879569873991,-0.0331944943902771,0.5957472932411461,0.9235834944254184,Not Significant,ILMN_1783690,ILMN_1783690,Sonda Illumina
"""ILMN_1783695""",9.987310001348094,9.836229244692156,-0.1510807566559382,0.1535685814570001,0.7059517895819986,Not Significant,ILMN_1783695,ILMN_1783695,Sonda Illumina
"""ILMN_1783702""",7.004645970098804,7.13588659557532,0.1312406254765159,0.3744353007962174,0.8484678190511921,Not Significant,ILMN_1783702,ILMN_1783702,Sonda Illumina
"""ILMN_1783705""",6.857337428623394,6.712164974074959,-0.1451724545484349,0.0602474082738222,0.5501330666335819,Not Significant,ILMN_1783705,ILMN_1783705,Sonda Illumina
"""ILMN_1783707""",6.890861309998373,6.935314470718436,0.0444531607200628,0.4018408907199788,0.8621977536632414,Not Significant,ILMN_1783707,ILMN_1783707,Sonda Illumina
"""ILMN_1783709""",9.715681497954472,10.142051045166532,0.4263695472120599,0.0068051024965104,0.2623915146770578,Not Significant,ILMN_1783709,ILMN_1783709,Sonda Illumina
"""ILMN_1783712""",6.915467451974076,6.879845006575877,-0.0356224453981992,0.7043043372898665,0.951026504865988,Not Significant,ILMN_1783712,ILMN_1783712,Sonda Illumina
"""ILMN_1783717""",6.774214887089897,6.746842018227897,-0.0273728688619998,0.7292775446151804,0.955786705684726,Not Significant,ILMN_1783717,ILMN_1783717,Sonda Illumina
"""ILMN_1783728""",8.311317434116564,8.390687389232863,0.0793699551162987,0.6391681904987815,0.934463579746172,Not Significant,ILMN_1783728,ILMN_1783728,Sonda Illumina
"""ILMN_1783735""",7.612342564458807,7.383130841638248,-0.2292117228205583,0.5569203346429612,0.9129261158976116,Not Significant,ILMN_1783735,ILMN_1783735,Sonda Illumina
"""ILMN_1783743""",6.740464624174169,6.645710979826506,-0.0947536443476622,0.3080987035483363,0.8180649179696492,Not Significant,ILMN_1783743,ILMN_1783743,Sonda Illumina
"""ILMN_1783753""",10.458051221563018,9.756309391423525,-0.7017418301394933,9.033569022374324e-05,0.0365365401459637,Not Significant,ILMN_1783753,ILMN_1783753,Sonda Illumina
"""ILMN_1783756""",6.430952111017795,6.43878240379234,0.0078302927745443,0.885772280262205,0.9852995950797536,Not Significant,ILMN_1783756,ILMN_1783756,Sonda Illumina
"""ILMN_1783771""",7.6481277840381,7.929190803361084,0.2810630193229837,0.2794953476578328,0.8024318602901315,Not Significant,ILMN_1783771,ILMN_1783771,Sonda Illumina
"""ILMN_1783795""",6.8312017608328945,6.7847603380562305,-0.046441422776664,0.4921381046148668,0.8977623175395106,Not Significant,ILMN_1783795,ILMN_1783795,Sonda Illumina
"""ILMN_1783798""",6.687366966615197,6.641621005245405,-0.0457459613697919,0.4380223119121483,0.8753912843843945,Not Significant,ILMN_1783798,ILMN_1783798,Sonda Illumina
"""ILMN_1783805""",7.013101555358169,6.8639919055227905,-0.1491096498353785,0.2762294975323705,0.8012416361854422,Not Significant,ILMN_1783805,ILMN_1783805,Sonda Illumina
"""ILMN_1783806""",7.114953450219765,6.965380498461485,-0.1495729517582802,0.1515806807915203,0.7041946106869863,Not Significant,ILMN_1783806,ILMN_1783806,Sonda Illumina
"""ILMN_1783808""",6.859731060305123,6.643566115006652,-0.2161649452984706,0.036881440046386,0.4725471978812258,Not Significant,ILMN_1783808,ILMN_1783808,Sonda Illumina
"""ILMN_1783815""",7.151958438314895,7.089101049920525,-0.0628573883943701,0.5242792989498919,0.9060303567878412,Not Significant,ILMN_1783815,ILMN_1783815,Sonda Illumina
"""ILMN_1783818""",6.765824144841195,6.694496643020057,-0.0713275018211385,0.5448628446715342,0.9096157480244978,Not Significant,ILMN_1783818,ILMN_1783818,Sonda Illumina
"""ILMN_1783827""",6.806266968308853,6.814044686672533,0.0077777183636804,0.8920827248993536,0.9864438515227292,Not Significant,ILMN_1783827,ILMN_1783827,Sonda Illumina
"""ILMN_1783832""",6.505288918802873,6.542182323254051,0.0368934044511775,0.5636335711085692,0.914667163772608,Not Significant,ILMN_1783832,ILMN_1783832,Sonda Illumina
"""ILMN_1783835""",6.652160056418052,6.779855845659202,0.1276957892411498,0.2156639887521946,0.7623970248746859,Not Significant,ILMN_1783835,ILMN_1783835,Sonda Illumina
"""ILMN_1783837""",6.636549936457821,6.676261096266721,0.0397111598088999,0.5792080783720275,0.9182375607748232,Not Significant,ILMN_1783837,ILMN_1783837,Sonda Illumina
"""ILMN_1783840""",6.50958540160519,6.431635576384224,-0.0779498252209665,0.1219445959494215,0.6690580082628034,Not Significant,ILMN_1783840,ILMN_1783840,Sonda Illumina
"""ILMN_1783843""",7.407314329485999,7.286196556237416,-0.1211177732485824,0.3731801367501872,0.8478614005740163,Not Significant,ILMN_1783843,ILMN_1783843,Sonda Illumina
"""ILMN_1783846""",6.883272054136863,6.867962681436917,-0.0153093726999458,0.8165840252544402,0.9734122189757548,Not Significant,ILMN_1783846,ILMN_1783846,Sonda Illumina
"""ILMN_1783847""",6.887324160974124,6.768976631901021,-0.1183475290731035,0.2532009263335695,0.7895544999664332,Not Significant,ILMN_1783847,ILMN_1783847,Sonda Illumina
"""ILMN_1783852""",9.019042742405691,9.254425385245233,0.2353826428395411,0.4217394277569074,0.8703180883104771,Not Significant,ILMN_1783852,ILMN_1783852,Sonda Illumina
"""ILMN_1783864""",6.600504992357062,6.7791234635282835,0.1786184711712213,0.0974481580618815,0.6330571823412466,Not Significant,ILMN_1783864,ILMN_1783864,Sonda Illumina
"""ILMN_1783873""",6.994545339073994,7.066111178631553,0.0715658395575591,0.3512952759885649,0.8388091748392705,Not Significant,ILMN_1783873,ILMN_1783873,Sonda Illumina
"""ILMN_1783881""",6.703863487028144,6.784426023985583,0.0805625369574389,0.2560419543873461,0.7907345753905554,Not Significant,ILMN_1783881,ILMN_1783881,Sonda Illumina
"""ILMN_1783889""",7.665521101033636,7.6328837454378995,-0.0326373555957362,0.7546317975190008,0.960187858524837,Not Significant,ILMN_1783889,ILMN_1783889,Sonda Illumina
"""ILMN_1783905""",6.442896320467011,6.4661472614947,0.0232509410276886,0.74257989374094,0.9578299551149498,Not Significant,ILMN_1783905,ILMN_1783905,Sonda Illumina
"""ILMN_1783908""",6.84504130202451,6.829631709104683,-0.015409592919827,0.87624189079892,0.9832914545168744,Not Significant,ILMN_1783908,ILMN_1783908,Sonda Illumina
"""ILMN_1783909""",6.998640248506092,7.029427200928834,0.0307869524227415,0.7745494891360407,0.9641093418810373,Not Significant,ILMN_1783909,ILMN_1783909,Sonda Illumina
"""ILMN_1783910""",7.331374118832447,7.558398448349503,0.2270243295170555,0.0810138705825236,0.6012143626743829,Not Significant,ILMN_1783910,ILMN_1783910,Sonda Illumina
"""ILMN_1783946""",6.804702351257714,6.840554842488598,0.0358524912308837,0.6930245541440176,0.9486406947586424,Not Significant,ILMN_1783946,ILMN_1783946,Sonda Illumina
"""ILMN_1783954""",6.761980589202724,6.780236858148352,0.0182562689456275,0.8626714957733773,0.9812221540303688,Not Significant,ILMN_1783954,ILMN_1783954,Sonda Illumina
"""ILMN_1783956""",7.571166863084939,7.558426516099004,-0.0127403469859341,0.9722040254891604,0.997131793536186,Not Significant,ILMN_1783956,ILMN_1783956,Sonda Illumina
"""ILMN_1783959""",6.71527265870053,6.754987100961927,0.0397144422613964,0.578577139310505,0.9182375607748232,Not Significant,ILMN_1783959,ILMN_1783959,Sonda Illumina
"""ILMN_1783963""",6.500416998173543,6.538984063214002,0.0385670650404588,0.5767637561367637,0.9181968664408954,Not Significant,ILMN_1783963,ILMN_1783963,Sonda Illumina
"""ILMN_1783969""",6.72300979680067,6.656794099977911,-0.0662156968227591,0.1706213069029787,0.7219861275110305,Not Significant,ILMN_1783969,ILMN_1783969,Sonda Illumina
"""ILMN_1783973""",6.8566174808180405,6.869188724228662,0.0125712434106217,0.9162468122431208,0.9895133974841228,Not Significant,ILMN_1783973,ILMN_1783973,Sonda Illumina
"""ILMN_1783975""",6.641084640481646,6.720935039745397,0.0798503992637513,0.2531578747771759,0.7895544999664332,Not Significant,ILMN_1783975,ILMN_1783975,Sonda Illumina
"""ILMN_1783985""",7.853468622935462,7.704979681433185,-0.1484889415022765,0.1567428751376248,0.7084921666808769,Not Significant,ILMN_1783985,ILMN_1783985,Sonda Illumina
"""ILMN_1783996""",7.143758449720913,7.149988459616189,0.0062300098952761,0.9507097891525902,0.9937126955945368,Not Significant,ILMN_1783996,ILMN_1783996,Sonda Illumina
"""ILMN_1783998""",6.521853734731448,6.593814192509754,0.0719604577783057,0.4787799383400892,0.8925900205656458,Not Significant,ILMN_1783998,ILMN_1783998,Sonda Illumina
"""ILMN_1784005""",8.234760364870121,7.942152264830076,-0.2926081000400451,0.1293000933235051,0.6774574964281874,Not Significant,ILMN_1784005,ILMN_1784005,Sonda Illumina
"""ILMN_1784031""",7.222012028880324,7.200921261692956,-0.0210907671873679,0.86406337969705,0.9814505823138152,Not Significant,ILMN_1784031,ILMN_1784031,Sonda Illumina
"""ILMN_1784036""",6.615916122368077,6.708626038379383,0.092709916011306,0.105471448946947,0.6461696576409222,Not Significant,ILMN_1784036,ILMN_1784036,Sonda Illumina
"""ILMN_1784037""",8.475558151084101,8.501713090836963,0.0261549397528622,0.9211279223372196,0.9900408708632122,Not Significant,ILMN_1784037,ILMN_1784037,Sonda Illumina
"""ILMN_1784040""",10.759231139451709,10.548579330944532,-0.2106518085071744,0.3256944945881045,0.8267780641085861,Not Significant,ILMN_1784040,ILMN_1784040,Sonda Illumina
"""ILMN_1784046""",6.97592122431554,6.894055135322674,-0.0818660889928661,0.5425458072207248,0.909352888894727,Not Significant,ILMN_1784046,ILMN_1784046,Sonda Illumina
"""ILMN_1784070""",6.799147607893595,6.737255477834998,-0.061892130058597,0.4779969987573746,0.8924559470585017,Not Significant,ILMN_1784070,ILMN_1784070,Sonda Illumina
"""ILMN_1784083""",6.650945532979165,6.648375516349381,-0.0025700166297841,0.9823209588994396,0.9985766748930708,Not Significant,ILMN_1784083,ILMN_1784083,Sonda Illumina
"""ILMN_1784090""",6.664269076422156,6.571056370792941,-0.0932127056292149,0.1320772192564832,0.680830729023534,Not Significant,ILMN_1784090,ILMN_1784090,Sonda Illumina
"""ILMN_1784094""",6.77049971297191,6.70328158519649,-0.06721812777542,0.2419012534856917,0.7808990071794825,Not Significant,ILMN_1784094,ILMN_1784094,Sonda Illumina
"""ILMN_1784099""",6.664710831877653,6.756229822511898,0.0915189906342446,0.3701822270775873,0.8465735967157607,Not Significant,ILMN_1784099,ILMN_1784099,Sonda Illumina
"""ILMN_1784104""",6.817064260299906,6.810500196598665,-0.0065640637012416,0.9173746190924732,0.9897190116454508,Not Significant,ILMN_1784104,ILMN_1784104,Sonda Illumina
"""ILMN_1784105""",6.802744521597925,6.884272072530419,0.0815275509324937,0.35909458911465,0.8419098727467178,Not Significant,ILMN_1784105,ILMN_1784105,Sonda Illumina
"""ILMN_1784110""",7.1217130169131835,6.948006634811664,-0.1737063821015194,0.445493791681803,0.8777255273617537,Not Significant,ILMN_1784110,ILMN_1784110,Sonda Illumina
"""ILMN_1784113""",7.34372413996211,7.259557103666566,-0.0841670362955442,0.4514849322314477,0.8800279959632266,Not Significant,ILMN_1784113,ILMN_1784113,Sonda Illumina
"""ILMN_1784116""",6.78821756413854,6.889023956435662,0.1008063922971223,0.2943042320209856,0.8104030995537567,Not Significant,ILMN_1784116,ILMN_1784116,Sonda Illumina
"""ILMN_1784128""",6.69947298843168,6.766165773289869,0.0666927848581888,0.3800899657048653,0.8520648665081214,Not Significant,ILMN_1784128,ILMN_1784128,Sonda Illumina
"""ILMN_1784130""",6.812379324784565,6.7563709589529735,-0.0560083658315919,0.6115980860817609,0.926956409950516,Not Significant,ILMN_1784130,ILMN_1784130,Sonda Illumina
"""ILMN_1784141""",6.547774241046218,6.6085660978852045,0.0607918568389864,0.3910742610967762,0.8574129259760556,Not Significant,ILMN_1784141,ILMN_1784141,Sonda Illumina
"""ILMN_1784154""",6.559216272145031,6.616331828797572,0.0571155566525405,0.4361147943923643,0.8748018940962033,Not Significant,ILMN_1784154,ILMN_1784154,Sonda Illumina
"""ILMN_1784156""",6.660689779681277,6.660391210746303,-0.0002985689349745,0.9976677812474626,0.9997620623584326,Not Significant,ILMN_1784156,ILMN_1784156,Sonda Illumina
"""ILMN_1784166""",6.982652144810762,6.904336002106374,-0.0783161427043879,0.5620771473370756,0.9144309378463832,Not Significant,ILMN_1784166,ILMN_1784166,Sonda Illumina
"""ILMN_1784175""",6.964794864775388,6.992448223765949,0.0276533589905616,0.7479914778625889,0.9597266867544948,Not Significant,ILMN_1784175,ILMN_1784175,Sonda Illumina
"""ILMN_1784176""",7.260227334709216,7.0735865769585615,-0.1866407577506548,0.1351078619555761,0.6843758441018858,Not Significant,ILMN_1784176,ILMN_1784176,Sonda Illumina
"""ILMN_1784178""",6.633362113189337,6.551950439656392,-0.0814116735329451,0.3484279478305119,0.8378948186003081,Not Significant,ILMN_1784178,ILMN_1784178,Sonda Illumina
"""ILMN_1784186""",6.879606711562895,6.775101926520996,-0.1045047850418985,0.1795288866057906,0.7288402453258853,Not Significant,ILMN_1784186,ILMN_1784186,Sonda Illumina
"""ILMN_1784195""",6.721258879984498,6.594484863400045,-0.1267740165844531,0.1354631431872473,0.6848092647116361,Not Significant,ILMN_1784195,ILMN_1784195,Sonda Illumina
"""ILMN_1784202""",6.8716837251439715,6.8649645847317915,-0.00671914041218,0.9129546162465314,0.9892924269401496,Not Significant,ILMN_1784202,ILMN_1784202,Sonda Illumina
"""ILMN_1784203""",6.662526474889771,6.580587127551392,-0.0819393473383787,0.1153389542341862,0.6602896991671823,Not Significant,ILMN_1784203,ILMN_1784203,Sonda Illumina
"""ILMN_1784206""",6.90299309000977,7.104713536859466,0.2017204468496958,0.1304192633886721,0.6782583864111326,Not Significant,ILMN_1784206,ILMN_1784206,Sonda Illumina
"""ILMN_1784207""",10.115616008287244,10.09491708658739,-0.0206989216998536,0.8719295386690682,0.9829516954210864,Not Significant,ILMN_1784207,ILMN_1784207,Sonda Illumina
"""ILMN_1784216""",6.714208051058492,6.75641783123324,0.0422097801747485,0.5524814753856337,0.910959506511683,Not Significant,ILMN_1784216,ILMN_1784216,Sonda Illumina
"""ILMN_1784217""",7.375022411991215,7.164821353639387,-0.2102010583518279,0.2314044027504414,0.7734296423373969,Not Significant,ILMN_1784217,ILMN_1784217,Sonda Illumina
"""ILMN_1784218""",8.184725525846684,8.236171902315949,0.0514463764692649,0.8074153006837148,0.9716868707218552,Not Significant,ILMN_1784218,ILMN_1784218,Sonda Illumina
"""ILMN_1784227""",9.74351737185767,9.888609410064822,0.1450920382071512,0.4283428729899299,0.8721028365766416,Not Significant,ILMN_1784227,ILMN_1784227,Sonda Illumina
"""ILMN_1784230""",6.9930895026223565,6.793426508700421,-0.1996629939219358,0.0942025681143959,0.6284060841644924,Not Significant,ILMN_1784230,ILMN_1784230,Sonda Illumina
"""ILMN_1784238""",8.456119879871945,8.672603190670575,0.2164833107986297,0.1060652940516586,0.6469600128665298,Not Significant,ILMN_1784238,ILMN_1784238,Sonda Illumina
"""ILMN_1784256""",8.720017614624735,9.086275688356247,0.3662580737315135,0.0420562636805095,0.49297608462358,Not Significant,ILMN_1784256,ILMN_1784256,Sonda Illumina
"""ILMN_1784264""",6.968143647624174,6.928698090014036,-0.0394455576101382,0.6420374355475198,0.935373658786186,Not Significant,ILMN_1784264,ILMN_1784264,Sonda Illumina
"""ILMN_1784267""",6.862673092743044,6.81322023636297,-0.049452856380074,0.587153987224384,0.9208469104644909,Not Significant,ILMN_1784267,ILMN_1784267,Sonda Illumina
"""ILMN_1784269""",7.416746627456908,7.132793247405085,-0.2839533800518223,0.013513463390741,0.3421740087456202,Not Significant,ILMN_1784269,ILMN_1784269,Sonda Illumina
"""ILMN_1784272""",6.65874488352029,6.7367579683957235,0.0780130848754332,0.1598517217557566,0.7129121888093181,Not Significant,ILMN_1784272,ILMN_1784272,Sonda Illumina
"""ILMN_1784283""",6.396083926278905,6.3756941115478725,-0.0203898147310326,0.6995288684649337,0.9496603854628104,Not Significant,ILMN_1784283,ILMN_1784283,Sonda Illumina
"""ILMN_1784286""",11.39511049462989,11.354548198456389,-0.0405622961735012,0.9021464924795152,0.9881746902877824,Not Significant,ILMN_1784286,ILMN_1784286,Sonda Illumina
"""ILMN_1784287""",6.737332962564999,6.728423504039364,-0.0089094585256344,0.9213422177983596,0.9900408708632122,Not Significant,ILMN_1784287,ILMN_1784287,Sonda Illumina
"""ILMN_1784292""",7.645419827956998,7.626051952364381,-0.0193678755926169,0.8764706392574331,0.9832914545168744,Not Significant,ILMN_1784292,ILMN_1784292,Sonda Illumina
"""ILMN_1784294""",6.671954470467439,6.685126124974073,0.0131716545066344,0.8968188930609556,0.9873223136153882,Not Significant,ILMN_1784294,ILMN_1784294,Sonda Illumina
"""ILMN_1784299""",9.307793045878956,9.49499803825807,0.1872049923791134,0.0994331300969428,0.6359744823427349,Not Significant,ILMN_1784299,ILMN_1784299,Sonda Illumina
"""ILMN_1784300""",8.435466959174441,7.269111577829979,-1.166355381344462,0.0082836344629554,0.2889376638936469,Down-regulated,ILMN_1784300,ILMN_1784300,Sonda Illumina
"""ILMN_1784302""",6.913718849921402,6.931763172046706,0.0180443221253039,0.8508031904634062,0.979206894652906,Not Significant,ILMN_1784302,ILMN_1784302,Sonda Illumina
"""ILMN_1784316""",6.593184154560132,6.483316579746306,-0.1098675748138253,0.115839685895578,0.6608797564614808,Not Significant,ILMN_1784316,ILMN_1784316,Sonda Illumina
"""ILMN_1784320""",8.506942882295245,9.207319964620032,0.7003770823247866,0.0020244421152329,0.1668098550996852,Not Significant,ILMN_1784320,ILMN_1784320,Sonda Illumina
"""ILMN_1784328""",6.833703971267856,6.83091902801867,-0.0027849432491864,0.9708344948104864,0.9970945598454798,Not Significant,ILMN_1784328,ILMN_1784328,Sonda Illumina
"""ILMN_1784333""",8.271158213581757,8.600238498261302,0.3290802846795451,0.0050920759694768,0.2330388074967266,Not Significant,ILMN_1784333,ILMN_1784333,Sonda Illumina
"""ILMN_1784340""",6.514022581446421,6.678493965061593,0.1644713836151714,0.0002748796547211,0.0671014872744024,Not Significant,ILMN_1784340,ILMN_1784340,Sonda Illumina
"""ILMN_1784341""",6.639466089293279,6.695803700591641,0.0563376112983622,0.5928252540332378,0.9229123588779456,Not Significant,ILMN_1784341,ILMN_1784341,Sonda Illumina
"""ILMN_1784349""",6.87846293763964,6.954139814646593,0.0756768770069538,0.2364315910285845,0.7775185239120818,Not Significant,ILMN_1784349,ILMN_1784349,Sonda Illumina
"""ILMN_1784352""",11.091019611220675,11.325866688130509,0.2348470769098298,0.1301558344026145,0.6777575606686711,Not Significant,ILMN_1784352,ILMN_1784352,Sonda Illumina
"""ILMN_1784356""",6.784487245754197,6.7768778085027375,-0.0076094372514594,0.9059481008306052,0.9883430947852514,Not Significant,ILMN_1784356,ILMN_1784356,Sonda Illumina
"""ILMN_1784364""",7.755481861513351,8.122372978603021,0.3668911170896702,0.2586666521619958,0.7926371773677918,Not Significant,ILMN_1784364,ILMN_1784364,Sonda Illumina
"""ILMN_1784365""",6.828237655539612,6.925325728691426,0.0970880731518146,0.3886851946224633,0.8562167092759353,Not Significant,ILMN_1784365,ILMN_1784365,Sonda Illumina
"""ILMN_1784367""",6.89870569161736,6.911640404655904,0.0129347130385433,0.8930127882566566,0.986491575829226,Not Significant,ILMN_1784367,ILMN_1784367,Sonda Illumina
"""ILMN_1784380""",7.713555872138338,8.67677967122488,0.963223799086542,0.0021918954372137,0.1711595445287009,Not Significant,ILMN_1784380,ILMN_1784380,Sonda Illumina
"""ILMN_1784395""",6.589450279546753,6.720479431509138,0.1310291519623847,0.0714509581500971,0.5766984579713782,Not Significant,ILMN_1784395,ILMN_1784395,Sonda Illumina
"""ILMN_1784407""",6.56729222983019,6.58079718253681,0.0135049527066204,0.7494759278165339,0.95983567652095,Not Significant,ILMN_1784407,ILMN_1784407,Sonda Illumina
"""ILMN_1784408""",7.250850488129861,7.165019895478115,-0.0858305926517459,0.5575142444815862,0.9129773381366768,Not Significant,ILMN_1784408,ILMN_1784408,Sonda Illumina
"""ILMN_1784410""",9.460113178271827,9.689633254425742,0.2295200761539142,0.2790898973484535,0.8022361433341182,Not Significant,ILMN_1784410,ILMN_1784410,Sonda Illumina
"""ILMN_1784420""",6.878619779295119,6.91715964373166,0.0385398644365411,0.5065962983689754,0.9015260631842192,Not Significant,ILMN_1784420,ILMN_1784420,Sonda Illumina
"""ILMN_1784427""",6.525673269937902,6.610056342451355,0.0843830725134537,0.2281715629626717,0.7713553776318433,Not Significant,ILMN_1784427,ILMN_1784427,Sonda Illumina
"""ILMN_1784428""",8.078655379330195,7.909610104408033,-0.169045274922162,0.5728805903947118,0.9175280044022256,Not Significant,ILMN_1784428,ILMN_1784428,Sonda Illumina
